subject,num_receivers,email_length,email_domain,sent_time,is_forwarded,label
Re:,1,3,enron.com,"Mon, 26 Mar 2001 00:35:00 -0800 (PST)",0,1.0
Re: Buyout,3,10,enron.com,"Sun, 25 Mar 2001 23:03:00 -0800 (PST)",0,1.0
,1,71,enron.com,"Tue, 20 Mar 2001 03:25:00 -0800 (PST)",0,1.0
ERMS / RMS Databases,1,50,enron.com,"Mon, 30 Oct 2000 01:14:00 -0800 (PST)",0,1.0
RE: Buyout,1,78,enron.com,"Mon, 19 Mar 2001 03:48:00 -0800 (PST)",0,1.0
Your Approval is Overdue: Access Request for mike.grigsby@enron.com,1,45,enron.com,"Mon, 19 Mar 2001 02:00:00 -0800 (PST)",0,1.0
,1,51,enron.com,"Mon, 19 Mar 2001 01:36:00 -0800 (PST)",0,1.0
Re: Buyout,1,35,enron.com,"Mon, 19 Mar 2001 00:45:00 -0800 (PST)",0,1.0
,1,75,enron.com,"Fri, 16 Mar 2001 04:28:00 -0800 (PST)",0,1.0
Matt Smith,1,41,enron.com,"Thu, 15 Mar 2001 07:42:00 -0800 (PST)",0,1.0
,1,37,enron.com,"Thu, 15 Mar 2001 07:39:00 -0800 (PST)",0,0.0
Re: Confidential Employee Information/Lenhart,1,11,enron.com,"Thu, 15 Mar 2001 06:45:00 -0800 (PST)",0,1.0
Behind the Stage Two,1,110,enron.com,"Thu, 15 Mar 2001 06:23:00 -0800 (PST)",0,1.0
RE: PERSONAL AND CONFIDENTIAL COMPENSATION INFORMATION,1,44,enron.com,"Thu, 15 Mar 2001 06:11:00 -0800 (PST)",0,1.0
Re: (No Subject),1,38,enron.com,"Mon, 11 Dec 2000 06:10:00 -0800 (PST)",0,0.0
,3,64,enron.com,"Fri, 27 Oct 2000 03:59:00 -0700 (PDT)",0,1.0
Sagewood M/F,3,24,enron.com,"Thu, 15 Mar 2001 04:39:00 -0800 (PST)",0,1.0
,1,14,enron.com,"Wed, 14 Mar 2001 23:11:00 -0800 (PST)",0,1.0
,1,12,enron.com,"Wed, 14 Mar 2001 11:03:00 -0800 (PST)",0,1.0
"Bishops Corner, Ltd. Buyout",1,274,enron.com,"Wed, 14 Mar 2001 08:02:00 -0800 (PST)",0,1.0
,1,20,enron.com,"Wed, 14 Mar 2001 08:01:00 -0800 (PST)",0,1.0
,2,124,enron.com,"Wed, 14 Mar 2001 04:18:00 -0800 (PST)",0,1.0
,1,10,enron.com,"Wed, 14 Mar 2001 03:49:00 -0800 (PST)",0,1.0
"Bishops Corner, Ltd. Buyout",1,351,enron.com,"Wed, 14 Mar 2001 03:25:00 -0800 (PST)",0,1.0
FW: ALL 1099 TAX QUESTIONS - ANSWERED,1,52,enron.com,"Tue, 13 Mar 2001 08:01:00 -0800 (PST)",1,1.0
,3,37,enron.com,"Tue, 13 Mar 2001 01:10:00 -0800 (PST)",0,1.0
,3,50,enron.com,"Fri, 27 Oct 2000 03:30:00 -0700 (PDT)",0,1.0
matt Smith,1,72,enron.com,"Mon, 12 Mar 2001 03:48:00 -0800 (PST)",0,1.0
,1,45,enron.com,"Fri, 9 Mar 2001 05:06:00 -0800 (PST)",0,1.0
Mike Grigsby,1,8,enron.com,"Thu, 8 Mar 2001 06:46:00 -0800 (PST)",0,1.0
Sagewood Phase II,1,188,enron.com,"Thu, 8 Mar 2001 05:33:00 -0800 (PST)",0,0.0
Re: San Marcos,1,71,enron.com,"Wed, 7 Mar 2001 08:16:00 -0800 (PST)",0,1.0
Revised Long Range Hydro Forecast,1,37,enron.com,"Wed, 7 Mar 2001 05:00:00 -0800 (PST)",0,1.0
,1,14,enron.com,"Wed, 7 Mar 2001 04:09:00 -0800 (PST)",0,1.0
RE: the stage,1,4,enron.com,"Wed, 7 Mar 2001 02:36:00 -0800 (PST)",0,1.0
Re: the stage,1,3,enron.com,"Wed, 7 Mar 2001 01:52:00 -0800 (PST)",0,1.0
,1,29,enron.com,"Tue, 6 Mar 2001 10:45:00 -0800 (PST)",0,1.0
Re: password,1,16,enron.com,"Fri, 27 Oct 2000 00:17:00 -0700 (PDT)",0,1.0
Re: MS 150,1,23,enron.com,"Tue, 6 Mar 2001 02:55:00 -0800 (PST)",0,0.0
FW: Cross Commodity,1,98,enron.com,"Tue, 6 Mar 2001 02:45:00 -0800 (PST)",1,1.0
,3,148,enron.com,"Mon, 5 Mar 2001 22:56:00 -0800 (PST)",0,0.0
,5,147,enron.com,"Mon, 5 Mar 2001 07:21:00 -0800 (PST)",0,1.0
,1,10,enron.com,"Mon, 5 Mar 2001 05:54:00 -0800 (PST)",0,1.0
Re: Insight Hardware,1,5,enron.com,"Mon, 5 Mar 2001 03:16:00 -0800 (PST)",0,1.0
Re: Producer Services,1,32,enron.com,"Mon, 5 Mar 2001 01:38:00 -0800 (PST)",0,1.0
"Re: Enron's March Basdeload Fixed price physical deals as of 2/27
		/01 Attachment is free from viruses. Scan Mail",1,83,enron.com,"Sun, 4 Mar 2001 23:05:00 -0800 (PST)",0,1.0
San Marcos construction project,1,9,enron.com,"Tue, 27 Feb 2001 00:58:00 -0800 (PST)",0,1.0
,1,108,enron.com,"Sat, 24 Feb 2001 01:24:00 -0800 (PST)",0,1.0
,1,120,enron.com,"Wed, 25 Oct 2000 10:31:00 -0700 (PDT)",0,1.0
Re: Genesis Plant Tour,1,45,enron.com,"Fri, 23 Feb 2001 08:24:00 -0800 (PST)",0,1.0
RE: Comparison of Estimates,1,11,enron.com,"Fri, 23 Feb 2001 07:01:00 -0800 (PST)",0,1.0
Sagewood II,1,95,enron.com,"Fri, 23 Feb 2001 06:28:00 -0800 (PST)",0,1.0
New Generation Report for January 2001,1,56,enron.com,"Fri, 23 Feb 2001 03:17:00 -0800 (PST)",0,1.0
Re: Comparison of Estimates,1,8,enron.com,"Fri, 23 Feb 2001 03:15:00 -0800 (PST)",0,1.0
Recession Scenario Impact on Power and Gas,3,64,enron.com,"Thu, 22 Feb 2001 00:45:00 -0800 (PST)",0,1.0
SM134 Proforma2.xls,1,109,enron.com,"Wed, 21 Feb 2001 08:26:00 -0800 (PST)",0,1.0
Re: Weekly Status Meeting,1,4,enron.com,"Wed, 21 Feb 2001 07:58:00 -0800 (PST)",0,1.0
Weekly Status Meeting,1,50,enron.com,"Wed, 21 Feb 2001 07:57:00 -0800 (PST)",0,1.0
leander and the Stage,1,114,enron.com,"Wed, 21 Feb 2001 07:57:00 -0800 (PST)",0,1.0
,5,69,enron.com,"Wed, 25 Oct 2000 09:08:00 -0700 (PDT)",0,1.0
Daily California Call Moved to Weekly Call,1,164,enron.com,"Wed, 21 Feb 2001 07:37:00 -0800 (PST)",0,1.0
SM134 Proforma2.xls,1,109,enron.com,"Wed, 21 Feb 2001 07:31:00 -0800 (PST)",0,1.0
,1,108,enron.com,"Wed, 21 Feb 2001 07:22:00 -0800 (PST)",0,1.0
Re: FW: Change in the agroup Cycling Schedule,1,37,enron.com,"Wed, 21 Feb 2001 03:05:00 -0800 (PST)",1,1.0
Re: General Issues,1,4,enron.com,"Tue, 20 Feb 2001 23:04:00 -0800 (PST)",0,1.0
Re:,1,2,enron.com,"Tue, 20 Feb 2001 23:02:00 -0800 (PST)",0,1.0
,1,54,enron.com,"Tue, 20 Feb 2001 04:20:00 -0800 (PST)",0,1.0
,1,53,enron.com,"Tue, 20 Feb 2001 04:08:00 -0800 (PST)",0,1.0
Re: General Issues,1,111,enron.com,"Tue, 20 Feb 2001 01:38:00 -0800 (PST)",0,1.0
Re: DRAW2.xls,1,10,enron.com,"Tue, 20 Feb 2001 01:09:00 -0800 (PST)",0,1.0
Re:,1,9,enron.com,"Tue, 24 Oct 2000 09:49:00 -0700 (PDT)",0,1.0
,3,27,enron.com,"Tue, 20 Feb 2001 00:46:00 -0800 (PST)",0,1.0
DRAW2.xls,1,32,enron.com,"Sun, 18 Feb 2001 11:52:00 -0800 (PST)",0,1.0
RE:,1,146,enron.com,"Sun, 18 Feb 2001 11:50:00 -0800 (PST)",0,1.0
Re: MAI Appraisal,1,7,enron.com,"Sat, 17 Feb 2001 06:18:00 -0800 (PST)",0,1.0
,1,16,enron.com,"Fri, 16 Feb 2001 02:15:00 -0800 (PST)",0,1.0
RE:,1,21,enron.com,"Fri, 16 Feb 2001 01:48:00 -0800 (PST)",0,1.0
RE:,1,96,enron.com,"Fri, 16 Feb 2001 00:52:00 -0800 (PST)",0,1.0
,1,23,enron.com,"Thu, 15 Feb 2001 07:58:00 -0800 (PST)",0,1.0
,1,43,enron.com,"Thu, 15 Feb 2001 07:13:00 -0800 (PST)",0,1.0
,1,12,enron.com,"Thu, 15 Feb 2001 05:33:00 -0800 (PST)",0,1.0
,1,20,enron.com,"Tue, 24 Oct 2000 07:50:00 -0700 (PDT)",0,1.0
,1,37,enron.com,"Thu, 15 Feb 2001 05:30:00 -0800 (PST)",0,1.0
Re:,1,2,enron.com,"Wed, 14 Feb 2001 03:04:00 -0800 (PST)",0,1.0
CERA Analysis - California,2,164,enron.com,"Wed, 14 Feb 2001 00:24:00 -0800 (PST)",0,1.0
Re: Great Web Site,1,2,enron.com,"Tue, 13 Feb 2001 05:45:00 -0800 (PST)",0,1.0
Re: EXTRINSIC VALUE WORKSHEET,1,47,enron.com,"Tue, 13 Feb 2001 05:44:00 -0800 (PST)",0,1.0
Re: AEC Volumes at OPAL,1,12,enron.com,"Mon, 12 Feb 2001 04:18:00 -0800 (PST)",0,1.0
AEC Volumes at OPAL,1,84,enron.com,"Mon, 12 Feb 2001 03:57:00 -0800 (PST)",0,0.0
California Gas Demand Growth,1,115,enron.com,"Mon, 12 Feb 2001 03:09:00 -0800 (PST)",0,1.0
,1,81,enron.com,"Fri, 9 Feb 2001 06:05:00 -0800 (PST)",0,1.0
the stage,1,53,enron.com,"Fri, 9 Feb 2001 01:27:00 -0800 (PST)",0,1.0
Investment Structure,1,745,enron.com,"Tue, 24 Oct 2000 06:29:00 -0700 (PDT)",0,0.0
,1,91,enron.com,"Thu, 8 Feb 2001 23:21:00 -0800 (PST)",0,1.0
Re: stage coach,1,24,enron.com,"Wed, 7 Feb 2001 06:54:00 -0800 (PST)",0,1.0
,1,95,enron.com,"Wed, 7 Feb 2001 01:58:00 -0800 (PST)",0,1.0
Governor Reports Results of 1st RFP -- ONLY 500 MW!!!!,2,252,enron.com,"Tue, 6 Feb 2001 23:15:00 -0800 (PST)",0,1.0
Smeltering,1,51,enron.com,"Tue, 6 Feb 2001 06:12:00 -0800 (PST)",0,1.0
Re: Listing of Desk Directors,1,9,enron.com,"Tue, 6 Feb 2001 05:27:00 -0800 (PST)",0,1.0
,1,52,enron.com,"Tue, 6 Feb 2001 01:52:00 -0800 (PST)",0,0.0
,1,104,enron.com,"Tue, 6 Feb 2001 01:01:00 -0800 (PST)",0,1.0
Re: Pipe Options Book Admin Role,1,17,enron.com,"Mon, 5 Feb 2001 09:23:00 -0800 (PST)",0,1.0
re: book admin for Pipe/Gas daily option book,1,179,enron.com,"Mon, 5 Feb 2001 00:45:00 -0800 (PST)",0,1.0
,3,70,enron.com,"Tue, 24 Oct 2000 05:52:00 -0700 (PDT)",0,1.0
,1,173,enron.com,"Fri, 2 Feb 2001 08:44:00 -0800 (PST)",0,1.0
,1,162,enron.com,"Fri, 2 Feb 2001 08:40:00 -0800 (PST)",0,1.0
final business points,1,12,enron.com,"Fri, 2 Feb 2001 07:46:00 -0800 (PST)",0,1.0
re: book admin for Pipe/Gas daily option book,1,87,enron.com,"Fri, 2 Feb 2001 07:00:00 -0800 (PST)",0,1.0
,2,12,enron.com,"Fri, 2 Feb 2001 06:59:00 -0800 (PST)",0,1.0
RE: Phillip Allen Response on Partnership Issues,1,27,enron.com,"Fri, 2 Feb 2001 06:54:00 -0800 (PST)",0,1.0
,1,162,enron.com,"Fri, 2 Feb 2001 05:25:00 -0800 (PST)",0,0.0
Re: web site,1,9,enron.com,"Thu, 1 Feb 2001 04:03:00 -0800 (PST)",0,1.0
Re: web site,1,6,enron.com,"Thu, 1 Feb 2001 03:07:00 -0800 (PST)",0,1.0
,1,16,enron.com,"Wed, 31 Jan 2001 08:51:00 -0800 (PST)",0,1.0
Re: Enron,1,5,enron.com,"Tue, 24 Oct 2000 05:16:00 -0700 (PDT)",0,1.0
Re: The Stage,1,147,enron.com,"Wed, 31 Jan 2001 08:20:00 -0800 (PST)",0,1.0
"Highlights of Executive Summary by KPMG -- CPUC Audit Report on
 Edison",2,673,enron.com,"Tue, 30 Jan 2001 23:14:00 -0800 (PST)",0,0.0
,1,12,enron.com,"Tue, 30 Jan 2001 03:45:00 -0800 (PST)",0,1.0
CPUC posts audit reports,1,449,enron.com,"Tue, 30 Jan 2001 03:17:00 -0800 (PST)",0,1.0
Re: Bishops Corner Partnership,1,8,enron.com,"Mon, 29 Jan 2001 23:00:00 -0800 (PST)",0,1.0
RE:Stock Options,1,73,enron.com,"Mon, 29 Jan 2001 07:26:00 -0800 (PST)",0,1.0
Re: 32 acres,1,85,enron.com,"Mon, 29 Jan 2001 07:19:00 -0800 (PST)",0,0.0
Re: SM134,1,119,enron.com,"Mon, 29 Jan 2001 04:15:00 -0800 (PST)",0,1.0
RE: Loan for San Marcos,1,31,enron.com,"Fri, 26 Jan 2001 07:15:00 -0800 (PST)",0,1.0
Re: NGI access to eol,1,6,enron.com,"Fri, 26 Jan 2001 01:57:00 -0800 (PST)",0,1.0
,1,24,enron.com,"Thu, 7 Dec 2000 06:23:00 -0800 (PST)",0,1.0
Enron,1,29,enron.com,"Mon, 23 Oct 2000 08:55:00 -0700 (PDT)",0,1.0
NGI access to eol,1,50,enron.com,"Fri, 26 Jan 2001 01:55:00 -0800 (PST)",0,1.0
Status of QF negotiations on QFs & Legislative Update,2,251,enron.com,"Fri, 26 Jan 2001 01:41:00 -0800 (PST)",0,1.0
Analyst Interviews Needed - 2/15/01,1,180,enron.com,"Thu, 25 Jan 2001 04:49:00 -0800 (PST)",0,1.0
Re: Resume,1,26,enron.com,"Thu, 25 Jan 2001 04:45:00 -0800 (PST)",0,1.0
Kidventure Camp,1,22,enron.com,"Thu, 25 Jan 2001 04:39:00 -0800 (PST)",0,1.0
,1,54,enron.com,"Thu, 25 Jan 2001 02:11:00 -0800 (PST)",0,1.0
Re: Draft of Opposition to ORA/TURN petition,1,93,enron.com,"Thu, 25 Jan 2001 00:17:00 -0800 (PST)",0,1.0
,1,8,enron.com,"Wed, 24 Jan 2001 23:40:00 -0800 (PST)",0,1.0
,3,78,enron.com,"Wed, 24 Jan 2001 09:23:00 -0800 (PST)",0,1.0
Re: Response to PGE request for gas,1,96,enron.com,"Mon, 22 Jan 2001 06:06:00 -0800 (PST)",0,1.0
,1,23,enron.com,"Fri, 20 Oct 2000 03:06:00 -0700 (PDT)",0,1.0
,1,812,enron.com,"Mon, 22 Jan 2001 01:24:00 -0800 (PST)",0,1.0
Re: Please respond,1,2,enron.com,"Mon, 22 Jan 2001 00:38:00 -0800 (PST)",0,1.0
Re: Please respond,1,2,enron.com,"Mon, 22 Jan 2001 00:34:00 -0800 (PST)",0,1.0
,1,54,enron.com,"Thu, 18 Jan 2001 02:12:00 -0800 (PST)",0,1.0
,1,17,enron.com,"Thu, 18 Jan 2001 02:08:00 -0800 (PST)",0,1.0
,1,34,enron.com,"Wed, 17 Jan 2001 07:35:00 -0800 (PST)",0,1.0
California Action Update 1-14-00,2,234,enron.com,"Mon, 15 Jan 2001 23:25:00 -0800 (PST)",0,1.0
California - Jan 13 meeting,1,117,enron.com,"Mon, 15 Jan 2001 23:18:00 -0800 (PST)",0,1.0
Re:,1,13,enron.com,"Sat, 13 Jan 2001 11:26:00 -0800 (PST)",0,1.0
Re: Analyst Rotating,1,7,enron.com,"Fri, 12 Jan 2001 05:46:00 -0800 (PST)",0,1.0
Re: EOL Screens in new Body Shop,1,23,enron.com,"Wed, 18 Oct 2000 07:44:00 -0700 (PDT)",0,1.0
Analyst Rotating,1,27,enron.com,"Fri, 12 Jan 2001 05:45:00 -0800 (PST)",0,1.0
Preliminary 2001 Northwest Hydro Outlook,1,29,enron.com,"Fri, 12 Jan 2001 05:34:00 -0800 (PST)",0,1.0
,1,21,enron.com,"Fri, 12 Jan 2001 05:18:00 -0800 (PST)",0,1.0
updated lease information,1,19,enron.com,"Thu, 11 Jan 2001 06:18:00 -0800 (PST)",0,1.0
Re: Wiring instructions,1,8,enron.com,"Thu, 11 Jan 2001 05:49:00 -0800 (PST)",0,1.0
Re: Analyst PRC,1,4,enron.com,"Wed, 10 Jan 2001 22:57:00 -0800 (PST)",0,1.0
Re: SM134,1,111,enron.com,"Tue, 9 Jan 2001 09:51:00 -0800 (PST)",0,0.0
,3,54,enron.com,"Tue, 9 Jan 2001 03:06:00 -0800 (PST)",0,1.0
,1,14,enron.com,"Mon, 8 Jan 2001 23:36:00 -0800 (PST)",0,1.0
Re: test,1,4,enron.com,"Wed, 18 Oct 2000 03:00:00 -0700 (PDT)",0,1.0
Re: Needs Assessment Form,1,11,enron.com,"Fri, 5 Jan 2001 03:43:00 -0800 (PST)",0,1.0
,1,34,enron.com,"Thu, 4 Jan 2001 23:26:00 -0800 (PST)",0,1.0
,1,83,enron.com,"Thu, 4 Jan 2001 06:41:00 -0800 (PST)",0,1.0
Re: Untitled.exe Untitled.exe [22/23],1,6,enron.com,"Thu, 4 Jan 2001 04:10:00 -0800 (PST)",0,1.0
Re: SM134 Balcones Bank Loan,1,6,enron.com,"Thu, 4 Jan 2001 04:01:00 -0800 (PST)",0,1.0
"New Generation, Nov 30th",1,71,enron.com,"Tue, 2 Jan 2001 01:36:00 -0800 (PST)",0,1.0
"Meeting with Governor Davis, need for additional
 comments/suggestions",4,465,enron.com,"Fri, 29 Dec 2000 02:14:00 -0800 (PST)",0,1.0
,1,64,enron.com,"Thu, 28 Dec 2000 05:19:00 -0800 (PST)",0,1.0
,1,43,enron.com,"Thu, 28 Dec 2000 04:18:00 -0800 (PST)",0,1.0
,2,75,enron.com,"Wed, 27 Dec 2000 08:27:00 -0800 (PST)",0,1.0
Re: High Speed Internet Access,1,18,enron.com,"Tue, 17 Oct 2000 02:26:00 -0700 (PDT)",0,1.0
,1,92,enron.com,"Wed, 27 Dec 2000 08:00:00 -0800 (PST)",0,1.0
,1,73,enron.com,"Wed, 27 Dec 2000 04:43:00 -0800 (PST)",0,1.0
,1,127,enron.com,"Fri, 22 Dec 2000 07:06:00 -0800 (PST)",0,1.0
Re: Global Ids,1,8,enron.com,"Fri, 22 Dec 2000 01:54:00 -0800 (PST)",0,1.0
,1,49,enron.com,"Fri, 22 Dec 2000 01:21:00 -0800 (PST)",0,1.0
Re: Global Ids,5,16,enron.com,"Wed, 20 Dec 2000 07:57:00 -0800 (PST)",0,1.0
RE: access,1,24,enron.com,"Wed, 20 Dec 2000 07:51:00 -0800 (PST)",0,0.0
RE: access,1,2,enron.com,"Tue, 19 Dec 2000 23:20:00 -0800 (PST)",0,1.0
"Re: Your Approval is Overdue: Access Request for
 barry.tycholiz@enron.com",1,58,enron.com,"Mon, 18 Dec 2000 12:22:00 -0800 (PST)",0,1.0
Re: SM134 Proforma.xls,2,30,enron.com,"Mon, 18 Dec 2000 07:43:00 -0800 (PST)",0,1.0
FW: fixed forward or other Collar floor gas price terms,1,200,enron.com,"Mon, 16 Oct 2000 06:44:00 -0700 (PDT)",1,1.0
,1,16,enron.com,"Mon, 18 Dec 2000 06:08:00 -0800 (PST)",0,1.0
,1,12,enron.com,"Mon, 18 Dec 2000 05:31:00 -0800 (PST)",0,1.0
Re:,1,6,enron.com,"Mon, 18 Dec 2000 05:26:00 -0800 (PST)",0,1.0
Re: Call saturday,1,12,enron.com,"Fri, 15 Dec 2000 07:38:00 -0800 (PST)",0,0.0
,1,54,enron.com,"Thu, 14 Dec 2000 06:33:00 -0800 (PST)",0,1.0
,1,25,enron.com,"Thu, 14 Dec 2000 06:15:00 -0800 (PST)",0,1.0
Re:,1,119,enron.com,"Thu, 14 Dec 2000 03:15:00 -0800 (PST)",0,1.0
Re:,1,5,enron.com,"Thu, 14 Dec 2000 02:11:00 -0800 (PST)",0,1.0
Final FIled Version,2,70,enron.com,"Thu, 14 Dec 2000 02:08:00 -0800 (PST)",0,1.0
Re: FW: fixed forward or other Collar floor gas price terms,1,21,enron.com,"Mon, 16 Oct 2000 06:42:00 -0700 (PDT)",1,1.0
,1,25,enron.com,"Fri, 13 Oct 2000 06:45:00 -0700 (PDT)",0,1.0
Consolidated positions: Issues & To Do list,1,510,enron.com,"Mon, 9 Oct 2000 07:16:00 -0700 (PDT)",0,1.0
Consolidated positions: Issues & To Do list,1,510,enron.com,"Mon, 9 Oct 2000 07:00:00 -0700 (PDT)",0,1.0
"DJ Cal-ISO Pays $10M To Avoid Rolling Blackouts Wed -Sources, DJ
 Calif ISO, PUC Inspect Off-line Duke South Bay Pwr Plant, DJ Calif Regula
 tors Visit AES,Dynegy Off-Line Power Plants",3,1077,enron.com,"Thu, 7 Dec 2000 01:09:00 -0800 (PST)",0,0.0
,1,10,enron.com,"Thu, 5 Oct 2000 06:26:00 -0700 (PDT)",0,1.0
Re: 2001 Margin Plan,1,5,enron.com,"Thu, 5 Oct 2000 05:55:00 -0700 (PDT)",0,1.0
"Var, Reporting and Resources Meeting",1,67,enron.com,"Wed, 4 Oct 2000 09:23:00 -0700 (PDT)",0,1.0
Westgate,1,137,enron.com,"Tue, 3 Oct 2000 09:30:00 -0700 (PDT)",0,1.0
Meeting re: Storage Strategies in the West,1,48,enron.com,"Tue, 3 Oct 2000 09:15:00 -0700 (PDT)",0,1.0
,1,14,enron.com,"Tue, 3 Oct 2000 09:13:00 -0700 (PDT)",0,0.0
Re: Not business related..,1,5,enron.com,"Tue, 3 Oct 2000 03:17:00 -0700 (PDT)",0,0.0
Re: Original Sept check/closing,1,13,enron.com,"Mon, 2 Oct 2000 02:19:00 -0700 (PDT)",0,1.0
San Juan Index,1,195,enron.com,"Thu, 28 Sep 2000 06:17:00 -0700 (PDT)",0,1.0
Re: You Game?,1,1,enron.com,"Wed, 23 Aug 2000 08:22:00 -0700 (PDT)",0,0.0
San Juan Index,1,189,enron.com,"Thu, 28 Sep 2000 05:56:00 -0700 (PDT)",0,1.0
,1,38,enron.com,"Wed, 6 Dec 2000 08:04:00 -0800 (PST)",0,0.0
Investment Structure,1,745,enron.com,"Tue, 26 Sep 2000 09:28:00 -0700 (PDT)",0,1.0
Re: Pick your Poison?,1,1,enron.com,"Wed, 9 Aug 2000 06:36:00 -0700 (PDT)",0,1.0
Investment Structure,1,745,enron.com,"Tue, 26 Sep 2000 09:26:00 -0700 (PDT)",0,1.0
,1,396,enron.com,"Tue, 26 Sep 2000 07:01:00 -0700 (PDT)",0,1.0
Re: Gas Trading Vision meeting,1,6,enron.com,"Tue, 26 Sep 2000 05:11:00 -0700 (PDT)",0,1.0
,1,43,enron.com,"Tue, 26 Sep 2000 05:08:00 -0700 (PDT)",0,1.0
Gas Physical/Financial Position,1,37,enron.com,"Tue, 26 Sep 2000 05:07:00 -0700 (PDT)",0,1.0
closing,1,128,enron.com,"Tue, 26 Sep 2000 04:57:00 -0700 (PDT)",0,1.0
,1,16,enron.com,"Mon, 23 Oct 2000 06:13:00 -0700 (PDT)",0,1.0
Re: Hello,1,3,enron.com,"Thu, 31 Aug 2000 05:07:00 -0700 (PDT)",0,1.0
Re: Hello,1,6,enron.com,"Thu, 31 Aug 2000 04:17:00 -0700 (PDT)",0,1.0
,2,24,enron.com,"Tue, 22 Aug 2000 07:44:00 -0700 (PDT)",0,1.0
Re: PRC review - phone calls,1,2,enron.com,"Fri, 14 Jul 2000 06:59:00 -0700 (PDT)",0,1.0
,1,11,enron.com,"Mon, 25 Sep 2000 07:04:00 -0700 (PDT)",0,1.0
,1,69,enron.com,"Mon, 25 Sep 2000 07:01:00 -0700 (PDT)",0,1.0
,1,40,enron.com,"Mon, 25 Sep 2000 07:01:00 -0700 (PDT)",0,1.0
Re: Associates & Analysts Eligible for Promotion,1,12,enron.com,"Wed, 6 Dec 2000 04:43:00 -0800 (PST)",0,1.0
,1,6,enron.com,"Mon, 25 Sep 2000 05:47:00 -0700 (PDT)",0,0.0
,1,22,enron.com,"Fri, 22 Sep 2000 00:06:00 -0700 (PDT)",0,1.0
,1,21,enron.com,"Wed, 20 Sep 2000 08:06:00 -0700 (PDT)",0,1.0
,1,188,enron.com,"Wed, 20 Sep 2000 06:34:00 -0700 (PDT)",0,1.0
Westgate Proforma-Phillip Allen.xls,1,384,enron.com,"Tue, 19 Sep 2000 09:35:00 -0700 (PDT)",0,0.0
,1,59,enron.com,"Tue, 19 Sep 2000 07:26:00 -0700 (PDT)",0,1.0
,1,3,enron.com,"Tue, 19 Sep 2000 03:15:00 -0700 (PDT)",0,0.0
Re: burnet,1,29,enron.com,"Mon, 18 Sep 2000 02:34:00 -0700 (PDT)",0,1.0
,1,16,enron.com,"Wed, 13 Sep 2000 06:02:00 -0700 (PDT)",0,1.0
Re: Sept 1 Payment,1,46,enron.com,"Tue, 12 Sep 2000 06:42:00 -0700 (PDT)",0,1.0
"Re: Court Ordered Notice to Customers and Registered Users of
 living. com Regarding Sale of Information",1,11,enron.com,"Wed, 6 Dec 2000 04:41:00 -0800 (PST)",0,0.0
,1,73,enron.com,"Tue, 12 Sep 2000 06:06:00 -0700 (PDT)",0,1.0
Contact list for mid market,2,29,enron.com,"Tue, 12 Sep 2000 04:23:00 -0700 (PDT)",0,1.0
,1,1,enron.com,"Tue, 12 Sep 2000 00:27:00 -0700 (PDT)",0,0.0
Westgate Proforma-Phillip Allen.xls,1,384,enron.com,"Mon, 11 Sep 2000 09:57:00 -0700 (PDT)",0,1.0
Re: Chelsea Villas,1,39,enron.com,"Mon, 11 Sep 2000 09:30:00 -0700 (PDT)",0,1.0
,1,33,enron.com,"Mon, 11 Sep 2000 08:07:00 -0700 (PDT)",0,1.0
Re: VaR by Curve,1,11,enron.com,"Mon, 11 Sep 2000 07:16:00 -0700 (PDT)",0,1.0
Re: Sagewood etc.,1,36,enron.com,"Mon, 11 Sep 2000 02:19:00 -0700 (PDT)",0,1.0
Sagewood Town Homes,1,117,enron.com,"Fri, 8 Sep 2000 05:30:00 -0700 (PDT)",0,1.0
Westgate Proforma-Phillip Allen.xls,1,384,enron.com,"Fri, 8 Sep 2000 05:29:00 -0700 (PDT)",0,1.0
Central Texas Bale Resource,1,24,bga.com,"Tue, 14 Mar 2000 17:07:00 -0800 (PST)",0,0.0
Re: History of  Lime and Cement,3,95,freenet.carleton.ca,"Thu, 17 Feb 2000 07:37:00 -0800 (PST)",0,0.0
History of  Lime and Cement,4,101,aol.com,"Thu, 17 Feb 2000 07:01:00 -0800 (PST)",0,0.0
Re: Newsgroups,1,35,greenbuilder.com,"Thu, 10 Feb 2000 01:46:00 -0800 (PST)",0,0.0
RE: concrete stain,1,144,fastpacket.net,"Fri, 7 Jan 2000 16:29:00 -0800 (PST)",0,0.0
The 1999 Hemp Year in Review,1,119,ssm.net,"Tue, 4 Jan 2000 11:39:00 -0800 (PST)",0,0.0
,0,53,crest.org,"Fri, 7 Jan 2000 16:23:00 -0800 (PST)",0,0.0
Re: concrete stain,3,53,aol.com,"Wed, 5 Jan 2000 13:24:00 -0800 (PST)",0,0.0
re:spreads,1,112,enron.com,"Wed, 13 Dec 2000 13:09:00 -0800 (PST)",0,1.0
re:summer inverses,1,79,enron.com,"Mon, 11 Dec 2000 08:51:00 -0800 (PST)",0,1.0
Re: congrats,1,14,enron.com,"Tue, 17 Oct 2000 11:56:00 -0700 (PDT)",0,1.0
Re: Hi,1,66,enron.com,"Tue, 17 Oct 2000 10:36:00 -0700 (PDT)",0,0.0
Re: Thursday meeting,1,77,enron.com,"Tue, 17 Oct 2000 10:33:00 -0700 (PDT)",0,1.0
